"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 07, 2021","1.485","1.580","1.727","1.463","472.75M","-6.01%"
"Jun 06, 2021","1.580","1.528","1.590","1.512","236.68M","3.45%"
"Jun 05, 2021","1.528","1.632","1.696","1.455","356.14M","-6.40%"
"Jun 04, 2021","1.632","1.823","1.823","1.556","559.86M","-10.47%"
"Jun 03, 2021","1.823","1.799","1.882","1.765","328.26M","1.35%"
"Jun 02, 2021","1.799","1.822","1.888","1.750","382.60M","-1.30%"
"Jun 01, 2021","1.822","1.880","1.982","1.765","512.33M","-3.07%"
"May 31, 2021","1.880","1.862","1.928","1.753","703.67M","0.91%"
"May 30, 2021","1.863","1.692","1.965","1.555","946.59M","10.08%"
"May 29, 2021","1.692","1.821","1.904","1.522","887.88M","-7.08%"
"May 28, 2021","1.821","2.028","2.057","1.668","1.21B","-10.20%"
"May 27, 2021","2.028","2.206","2.263","1.858","1.08B","-8.35%"
"May 26, 2021","2.213","1.942","2.429","1.840","1.52B","13.97%"
"May 25, 2021","1.942","1.722","1.945","1.512","1.45B","12.78%"
"May 24, 2021","1.722","1.077","1.973","1.071","2.29B","59.83%"
"May 23, 2021","1.077","1.191","1.255","0.749","1.40B","-9.56%"
"May 22, 2021","1.191","1.485","1.617","1.128","812.64M","-19.78%"
"May 21, 2021","1.485","1.826","1.950","1.196","964.94M","-18.70%"
"May 20, 2021","1.826","1.623","2.196","1.344","1.17B","12.53%"
"May 19, 2021","1.623","2.450","2.640","1.101","2.03B","-33.76%"
"May 18, 2021","2.450","1.727","2.658","1.711","1.22B","41.86%"
"May 17, 2021","1.727","1.711","1.783","1.482","604.58M","0.97%"
"May 16, 2021","1.711","1.596","1.823","1.469","613.31M","6.29%"
"May 15, 2021","1.609","1.471","1.884","1.470","1.09B","9.40%"
"May 14, 2021","1.471","1.054","1.500","1.044","757.00M","39.57%"
"May 13, 2021","1.054","1.051","1.181","0.957","613.75M","4.87%"
"May 12, 2021","1.005","1.067","1.224","1.004","777.76M","-5.85%"
"May 11, 2021","1.068","0.876","1.089","0.801","525.62M","21.90%"
"May 10, 2021","0.876","0.969","1.002","0.786","463.60M","-9.65%"
"May 09, 2021","0.969","0.849","1.053","0.793","1.08B","14.19%"
"May 08, 2021","0.849","0.752","0.849","0.732","271.72M","12.88%"
"May 07, 2021","0.752","0.763","0.807","0.733","221.28M","-1.51%"
"May 06, 2021","0.763","0.809","0.813","0.726","214.55M","-5.65%"
"May 05, 2021","0.809","0.712","0.835","0.712","339.27M","13.74%"
"May 04, 2021","0.711","0.795","0.798","0.709","329.09M","-10.57%"
"May 03, 2021","0.795","0.823","0.867","0.778","320.94M","-3.34%"
"May 02, 2021","0.823","0.786","0.828","0.741","333.33M","4.68%"
"May 01, 2021","0.786","0.820","0.840","0.770","414.53M","-4.14%"
"Apr 30, 2021","0.820","0.890","0.945","0.783","828.02M","-7.83%"
"Apr 29, 2021","0.890","0.777","0.924","0.744","1.21B","14.56%"
"Apr 28, 2021","0.777","0.840","0.897","0.677","1.88B","-7.50%"
"Apr 27, 2021","0.840","0.535","0.847","0.535","1.20B","57.07%"
"Apr 26, 2021","0.535","0.384","0.574","0.381","1.13B","39.16%"
"Apr 25, 2021","0.384","0.355","0.404","0.345","250.71M","8.34%"
"Apr 24, 2021","0.355","0.382","0.390","0.339","175.05M","-7.07%"
"Apr 23, 2021","0.382","0.350","0.387","0.295","390.28M","9.03%"
"Apr 22, 2021","0.350","0.356","0.421","0.346","566.83M","-1.75%"
"Apr 21, 2021","0.356","0.342","0.382","0.328","208.91M","4.15%"
"Apr 20, 2021","0.342","0.325","0.351","0.297","198.60M","4.83%"
"Apr 19, 2021","0.326","0.364","0.386","0.325","193.01M","-10.37%"
"Apr 18, 2021","0.364","0.402","0.406","0.299","322.36M","-9.50%"
"Apr 17, 2021","0.402","0.436","0.439","0.400","162.99M","-7.67%"
"Apr 16, 2021","0.436","0.441","0.467","0.408","285.04M","-1.22%"
"Apr 15, 2021","0.441","0.414","0.459","0.402","320.02M","6.43%"
"Apr 14, 2021","0.414","0.423","0.449","0.370","352.12M","-1.92%"
"Apr 13, 2021","0.422","0.358","0.424","0.358","462.36M","18.07%"
"Apr 12, 2021","0.358","0.370","0.373","0.350","104.49M","-3.24%"
"Apr 11, 2021","0.370","0.358","0.370","0.351","100.06M","3.33%"
"Apr 10, 2021","0.358","0.367","0.376","0.348","132.46M","-2.51%"
"Apr 09, 2021","0.367","0.356","0.384","0.350","151.29M","3.22%"
"Apr 08, 2021","0.356","0.337","0.360","0.336","139.29M","5.63%"
"Apr 07, 2021","0.337","0.374","0.376","0.311","250.67M","-9.93%"
"Apr 06, 2021","0.374","0.370","0.390","0.361","244.23M","0.96%"
