"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 23, 2021","11.46","10.56","11.62","10.56","-","8.75%"
"Jun 22, 2021","10.53","11.20","11.63","9.98","-","-6.14%"
"Jun 21, 2021","11.22","13.97","13.97","11.22","-","-19.28%"
"Jun 20, 2021","13.90","13.40","13.90","12.96","-","3.95%"
"Jun 19, 2021","13.38","13.62","13.90","13.26","-","-1.71%"
"Jun 18, 2021","13.61","14.81","15.11","13.42","-","-8.41%"
"Jun 17, 2021","14.86","14.06","15.18","14.06","-","5.71%"
"Jun 16, 2021","14.06","14.71","14.73","14.06","-","-4.47%"
"Jun 15, 2021","14.71","15.13","15.27","14.71","-","-2.58%"
"Jun 14, 2021","15.10","14.77","15.16","14.62","-","2.34%"
"Jun 13, 2021","14.76","13.55","14.87","13.36","-","9.40%"
"Jun 12, 2021","13.49","13.34","13.80","12.77","-","0.57%"
"Jun 11, 2021","13.41","14.19","14.26","13.31","-","-5.32%"
"Jun 10, 2021","14.17","15.41","15.41","14.04","-","-7.91%"
"Jun 09, 2021","15.38","14.78","15.42","14.02","-","3.81%"
"Jun 08, 2021","14.82","15.54","15.65","14.27","-","-4.52%"
"Jun 07, 2021","15.52","17.38","17.69","15.52","-","-10.75%"
"Jun 06, 2021","17.39","17.19","17.89","17.19","-","0.88%"
"Jun 05, 2021","17.24","18.29","18.94","17.03","-","-5.59%"
"Jun 04, 2021","18.26","20.20","20.35","17.60","-","-9.91%"
"Jun 03, 2021","20.27","18.62","20.30","18.41","-","8.45%"
"Jun 02, 2021","18.69","17.78","19.02","17.36","-","5.23%"
"Jun 01, 2021","17.76","18.09","18.40","17.53","-","-2.24%"
"May 31, 2021","18.17","16.41","18.17","15.97","-","9.80%"
"May 30, 2021","16.55","16.19","17.29","15.33","-","2.40%"
"May 29, 2021","16.16","16.70","17.34","15.44","-","-3.38%"
"May 28, 2021","16.72","19.00","19.00","16.31","-","-12.26%"
"May 27, 2021","19.06","20.77","20.77","19.06","-","-8.58%"
"May 26, 2021","20.85","19.53","21.16","19.49","-","7.07%"
"May 25, 2021","19.47","19.31","19.68","17.92","-","0.56%"
"May 24, 2021","19.36","15.67","20.18","15.26","-","24.24%"
"May 23, 2021","15.59","18.80","19.14","13.06","-","-17.09%"
"May 22, 2021","18.80","21.78","22.10","18.78","-","-13.82%"
"May 21, 2021","21.82","25.14","26.52","20.34","-","-12.94%"
"May 20, 2021","25.06","23.52","27.73","22.86","-","8.19%"
"May 19, 2021","23.16","37.16","37.16","22.23","-","-37.20%"
"May 18, 2021","36.88","33.87","37.19","33.87","-","9.53%"
"May 17, 2021","33.67","36.67","36.67","32.88","-","-8.00%"
"May 16, 2021","36.60","34.54","38.33","33.47","-","6.17%"
"May 15, 2021","34.47","36.95","39.80","34.47","-","-6.65%"
"May 14, 2021","36.93","35.07","36.93","34.08","-","5.50%"
"May 13, 2021","35.00","32.76","36.45","32.21","-","8.82%"
"May 12, 2021","32.16","36.80","41.29","32.16","-","-12.54%"
"May 11, 2021","36.77","34.53","36.77","33.13","-","5.85%"
"May 10, 2021","34.74","39.00","41.11","33.64","-","-10.71%"
"May 09, 2021","38.91","38.40","38.91","36.06","-","1.60%"
"May 08, 2021","38.30","37.92","39.08","37.73","-","1.06%"
"May 07, 2021","37.89","37.98","42.01","37.24","-","-0.22%"
"May 06, 2021","37.98","35.29","38.22","35.29","-","7.71%"
"May 05, 2021","35.26","30.90","35.26","30.90","-","10.47%"
"May 04, 2021","31.92","36.06","36.06","31.30","-","-11.05%"
"May 03, 2021","35.88","31.25","36.00","31.25","-","14.73%"
"May 02, 2021","31.28","31.92","32.49","30.95","-","-1.67%"
"May 01, 2021","31.81","32.68","35.19","31.81","-","-3.31%"
"Apr 30, 2021","32.90","27.94","32.90","27.92","-","17.80%"
"Apr 29, 2021","27.93","28.23","28.57","27.17","-","-1.29%"
"Apr 28, 2021","28.29","27.91","28.56","26.44","-","1.42%"
"Apr 27, 2021","27.90","26.35","27.90","26.35","-","5.47%"
"Apr 26, 2021","26.45","21.62","26.45","21.62","-","22.80%"
"Apr 25, 2021","21.54","21.89","23.30","20.94","-","-1.31%"
"Apr 24, 2021","21.83","23.57","23.75","21.80","-","-7.40%"
"Apr 23, 2021","23.57","23.90","23.90","20.84","-","-1.77%"
"Apr 22, 2021","24.00","25.81","27.22","24.00","-","-7.16%"
"Apr 21, 2021","25.85","27.45","27.89","25.85","-","-5.84%"
"Apr 20, 2021","27.45","26.30","28.19","24.84","-","4.83%"
"Apr 19, 2021","26.18","29.33","29.86","25.89","-","-10.56%"
"Apr 18, 2021","29.27","33.96","33.96","23.34","-","-13.86%"
"Apr 17, 2021","33.99","35.56","36.55","33.99","-","-4.16%"
"Apr 16, 2021","35.46","37.13","37.13","34.79","-","-4.13%"
"Apr 15, 2021","36.99","38.70","39.67","36.65","-","-3.75%"
"Apr 14, 2021","38.43","33.69","38.85","33.30","-","14.17%"
"Apr 13, 2021","33.66","34.02","34.52","32.26","-","-0.46%"
"Apr 12, 2021","33.82","31.64","34.26","31.60","-","6.95%"
"Apr 11, 2021","31.62","31.93","32.03","31.14","-","-0.50%"
"Apr 10, 2021","31.78","31.52","33.53","31.35","-","1.00%"
"Apr 09, 2021","31.46","30.79","31.79","30.38","-","2.31%"
"Apr 08, 2021","30.75","29.70","31.20","29.70","-","4.25%"
"Apr 07, 2021","29.50","31.61","31.68","28.87","-","-6.25%"
"Apr 06, 2021","31.46","31.26","33.92","30.96","-","0.63%"
"Apr 05, 2021","31.27","29.20","31.93","29.05","-","7.21%"
"Apr 04, 2021","29.16","27.97","29.60","27.97","-","3.48%"
"Apr 03, 2021","28.18","29.10","32.34","28.18","-","-2.94%"
"Apr 02, 2021","29.04","28.29","29.25","28.04","-","2.45%"
"Apr 01, 2021","28.34","28.76","29.08","28.19","-","-1.39%"
"Mar 31, 2021","28.74","29.63","29.79","27.52","-","-2.93%"
"Mar 30, 2021","29.61","29.54","30.24","29.18","-","0.21%"
"Mar 29, 2021","29.55","28.76","30.10","28.67","-","2.94%"
"Mar 28, 2021","28.70","27.80","29.13","27.31","-","3.88%"
"Mar 27, 2021","27.63","28.31","28.31","27.09","-","-2.28%"
"Mar 26, 2021","28.27","25.86","28.34","25.86","-","9.53%"
"Mar 25, 2021","25.81","25.82","27.25","25.25","-","-0.34%"
"Mar 24, 2021","25.90","28.44","30.11","25.90","-","-9.06%"
"Mar 23, 2021","28.48","29.33","30.75","28.48","-","-2.40%"
"Mar 22, 2021","29.18","32.83","33.08","29.18","-","-11.05%"
"Mar 21, 2021","32.81","34.10","35.43","32.36","-","-4.08%"
"Mar 20, 2021","34.20","37.40","38.39","34.20","-","-8.48%"
"Mar 19, 2021","37.37","33.22","37.76","33.22","-","12.58%"
"Mar 18, 2021","33.19","32.85","34.65","32.40","-","1.58%"
"Mar 17, 2021","32.68","33.00","33.00","31.05","-","-1.12%"
"Mar 16, 2021","33.05","28.89","33.05","28.36","-","14.25%"
"Mar 15, 2021","28.92","28.84","29.68","28.01","-","-0.41%"
"Mar 14, 2021","29.04","30.97","31.32","29.04","-","-5.89%"
"Mar 13, 2021","30.86","28.00","32.66","27.76","-","10.28%"
"Mar 12, 2021","27.98","30.90","30.90","27.64","-","-9.12%"
"Mar 11, 2021","30.79","29.68","32.62","29.33","-","4.01%"
"Mar 10, 2021","29.60","34.34","35.00","29.60","-","-13.83%"
"Mar 09, 2021","34.35","25.70","34.35","23.88","-","34.18%"
"Mar 08, 2021","25.60","26.75","26.96","25.51","-","-4.25%"
"Mar 07, 2021","26.74","24.98","27.86","24.98","-","7.37%"
"Mar 06, 2021","24.90","24.30","25.12","24.14","-","2.29%"
"Mar 05, 2021","24.35","25.67","25.67","23.79","-","-5.56%"
"Mar 04, 2021","25.78","26.88","28.16","25.20","-","-5.35%"
"Mar 03, 2021","27.24","27.12","28.52","26.95","-","0.57%"
"Mar 02, 2021","27.08","27.51","29.67","26.16","-","-1.35%"
"Mar 01, 2021","27.45","24.07","27.45","24.07","-","14.68%"
"Feb 28, 2021","23.94","25.63","25.84","22.78","-","-7.07%"
"Feb 27, 2021","25.76","26.11","26.98","25.76","-","-0.67%"
"Feb 26, 2021","25.94","26.74","27.48","25.20","-","-2.42%"
"Feb 25, 2021","26.58","29.71","30.44","26.58","-","-11.00%"
"Feb 24, 2021","29.86","27.59","31.30","26.94","-","8.43%"
"Feb 23, 2021","27.54","32.22","32.22","25.12","-","-14.54%"
"Feb 22, 2021","32.22","36.24","36.24","30.90","-","-10.90%"
"Feb 21, 2021","36.16","35.91","37.54","35.53","-","0.96%"
"Feb 20, 2021","35.82","38.89","41.60","35.82","-","-7.59%"
"Feb 19, 2021","38.76","41.05","41.05","38.43","-","-5.36%"
"Feb 18, 2021","40.96","37.33","43.28","36.97","-","9.63%"
"Feb 17, 2021","37.36","36.54","39.15","34.57","-","2.37%"
"Feb 16, 2021","36.49","38.41","38.54","35.78","-","-4.45%"
"Feb 15, 2021","38.20","39.35","43.06","35.31","-","-2.39%"
"Feb 14, 2021","39.13","44.24","44.24","38.91","-","-11.37%"
"Feb 13, 2021","44.15","48.67","50.49","44.15","-","-8.58%"
"Feb 12, 2021","48.30","47.27","51.05","44.91","-","2.59%"
"Feb 11, 2021","47.07","55.18","56.02","45.46","-","-14.38%"
"Feb 10, 2021","54.98","31.90","56.92","31.90","-","74.32%"
"Feb 09, 2021","31.54","30.16","31.69","28.46","-","4.74%"
"Feb 08, 2021","30.12","23.77","32.74","23.77","-","26.82%"
"Feb 07, 2021","23.75","18.08","23.75","18.08","-","31.18%"
"Feb 06, 2021","18.10","17.97","18.10","16.58","-","1.06%"
"Feb 05, 2021","17.91","15.29","17.91","15.29","-","17.13%"
"Feb 04, 2021","15.29","14.85","15.74","14.70","-","3.06%"
"Feb 03, 2021","14.84","13.50","14.84","13.35","-","10.07%"
"Feb 02, 2021","13.48","13.21","13.48","12.94","-","1.94%"
"Feb 01, 2021","13.23","13.41","13.41","12.70","-","-1.82%"
"Jan 31, 2021","13.47","12.03","14.32","12.03","-","12.16%"
"Jan 30, 2021","12.01","11.62","12.14","11.59","-","3.39%"
"Jan 29, 2021","11.62","11.95","12.06","11.52","-","-2.71%"
"Jan 28, 2021","11.94","11.13","12.44","11.13","-","6.92%"
"Jan 27, 2021","11.17","12.21","12.21","11.17","-","-8.56%"
"Jan 26, 2021","12.21","12.18","12.44","11.64","-","0.54%"
